整租,西直门,【整租】西直门,【整租】西直门 乐乎城市青年社区 1室1厅,4888,http://bj.58.com/pinpaigongyu/31950161511212x.shtml?psid=158177367197956643865403155
合租,孙河,康营家园17期,【合租】孙河 康营家园17期 3室主卧,2280,http://bj.58.com/pinpaigongyu/31913844537642x.shtml?psid=156292023197956647641176365
整租,新华大街,万达广场,【整租】新华大街 万达广场 1室1厅,1980,http://bj.58.com/pinpaigongyu/31993502047149x.shtml?psid=156292023197956647641176365
整租,广渠门,广渠门外大街小区,【整租】广渠门 广渠门外大街小区 1室0厅,9000,http://bj.58.com/pinpaigongyu/31552024009027x.shtml?psid=156292023197956647641176365
合租,朝阳公园,石佛营西里小区,【合租】朝阳公园 石佛营西里小区 3室次卧,2600,http://bj.58.com/pinpaigongyu/31840441155148x.shtml?psid=156292023197956647641176365
整租,大山子,【整租】大山子,【整租】大山子 邦舍公寓 1室0厅,5088,http://bj.58.com/pinpaigongyu/31693100048300x.shtml?psid=156292023197956647641176365
合租,回龙观,融泽嘉园二号院(,【合租】回龙观 融泽嘉园二号院( 3室主卧,2080,http://bj.58.com/pinpaigongyu/31949684021325x.shtml?psid=156292023197956647641176365
整租,青遇home,高碑店,【整租】青遇home 高碑店 亚北国际创意园,2600-2800,http://bj.58.com/pinpaigongyu/31530753887284x.shtml?psid=156292023197956647641176365
合租,管庄,北京新天地(东区,【合租】管庄 北京新天地(东区 2室主卧,2750,http://bj.58.com/pinpaigongyu/31396827091374x.shtml?psid=156292023197956647641176365
合租,定福庄,聚福苑,【合租】定福庄 聚福苑 3室次卧,2120,http://bj.58.com/pinpaigongyu/31140186457530x.shtml?psid=156292023197956647641176365
合租,劲松,建工家园,【合租】劲松 建工家园 3室主卧,3000,http://bj.58.com/pinpaigongyu/31673311291212x.shtml?psid=156292023197956647641176365
整租,乐乎公寓,十里河,【整租】乐乎公寓 十里河 十里河百汇,3000-4800,http://bj.58.com/pinpaigongyu/31497074774988x.shtml?psid=156292023197956647641176365
合租,潘家园,华威西里,【合租】潘家园 华威西里 3室主卧,3010,http://bj.58.com/pinpaigongyu/31752284241850x.shtml?psid=156292023197956647641176365
合租,朝青板块,天鹅湾南区,【合租】朝青板块 天鹅湾南区 3室主卧,3160,http://bj.58.com/pinpaigongyu/31637980557882x.shtml?psid=156292023197956647641176365
合租,朝青板块,华纺易城,【合租】朝青板块 华纺易城 3室主卧,3510,http://bj.58.com/pinpaigongyu/31372945170624x.shtml?psid=156292023197956647641176365
合租,常营,常营民族家园,【合租】常营 常营民族家园 3室主卧,2210,http://bj.58.com/pinpaigongyu/31549672782378x.shtml?psid=156292023197956647641176365
合租,朝阳公园,石佛营西里小区,【合租】朝阳公园 石佛营西里小区 3室次卧,2600,http://bj.58.com/pinpaigongyu/31840441155148x.shtml?psid=123459413197956647718764719
整租,大山子,【整租】大山子,【整租】大山子 邦舍公寓 1室0厅,5088,http://bj.58.com/pinpaigongyu/31693100048300x.shtml?psid=123459413197956647718764719
整租,东直门,东直门外大街30,【整租】东直门 东直门外大街30 1室0厅,4200,http://bj.58.com/pinpaigongyu/32029750393806x.shtml?psid=123459413197956647718764719
合租,霍营,龙锦苑二区,【合租】霍营 龙锦苑二区 3室主卧,2160,http://bj.58.com/pinpaigongyu/31738483168452x.shtml?psid=123459413197956647718764719
合租,海淀周边,安河家园,【合租】海淀周边 安河家园 3室主卧,1500,http://bj.58.com/pinpaigongyu/32025037266374x.shtml?psid=123459413197956647718764719
合租,后沙峪,蓝庭苑,【合租】后沙峪 蓝庭苑 3室主卧,2700,http://bj.58.com/pinpaigongyu/31427397706698x.shtml?psid=123459413197956647718764719
整租,望京,望京SOHO,【整租】望京 望京SOHO 1室0厅,8400,http://bj.58.com/pinpaigongyu/31019786022442x.shtml?psid=123459413197956647718764719
整租,芍药居,芍药居乐乎城市青,【整租】芍药居 芍药居乐乎城市青 1室1厅,3100,http://bj.58.com/pinpaigongyu/31947520444727x.shtml?psid=123459413197956647718764719
整租,定福庄,【整租】定福庄,【整租】定福庄 乐乎城市青年社区 1室1厅,2600,http://bj.58.com/pinpaigongyu/31995035933618x.shtml?psid=123459413197956647718764719
整租,十里河,LOFT乐乎社区,【整租】十里河 LOFT乐乎社区 1室1厅,3500,http://bj.58.com/pinpaigongyu/31527368383811x.shtml?psid=123459413197956647718764719
合租,双桥,康惠园二号院,【合租】双桥 康惠园二号院 2室主卧,2580,http://bj.58.com/pinpaigongyu/31264411755980x.shtml?psid=123459413197956647718764719
整租,青遇home,高碑店,【整租】青遇home 高碑店 亚北国际创意园,3200-3800,http://bj.58.com/pinpaigongyu/31574259163457x.shtml?psid=123459413197956647718764719
合租,常营,保利嘉园,【合租】常营 保利嘉园 3室主卧,2210,http://bj.58.com/pinpaigongyu/31450494301646x.shtml?psid=123459413197956647718764719
合租,潘家园,弘善家园,【合租】潘家园 弘善家园 3室次卧,2290,http://bj.58.com/pinpaigongyu/31119507481901x.shtml?psid=123459413197956647718764719
合租,朝青板块,雅成一里,【合租】朝青板块 雅成一里 4室次卧,2730,http://bj.58.com/pinpaigongyu/31374462616749x.shtml?psid=123459413197956647718764719
整租,乐乎公寓,四惠,【整租】乐乎公寓 四惠 传媒大学店,2600-2900,http://bj.58.com/pinpaigongyu/32017331933239x.shtml?psid=123459413197956647718764719
合租,黄村,佟家园小区,【合租】黄村 佟家园小区 3室主卧,1480,http://bj.58.com/pinpaigongyu/31604118819761x.shtml?psid=123459413197956647718764719
合租,慈云寺,八里庄西里,【合租】慈云寺 八里庄西里 3室主卧,4250,http://bj.58.com/pinpaigongyu/31615755169605x.shtml?psid=123459413197956647718764719
合租,慈云寺,八里庄西里,【合租】慈云寺 八里庄西里 3室主卧,2860,http://bj.58.com/pinpaigongyu/31615757646924x.shtml?psid=123459413197956647718764719
合租,百子湾,世纪东方嘉园(北,【合租】百子湾 世纪东方嘉园(北 5室主卧,4120,http://bj.58.com/pinpaigongyu/31662602258625x.shtml?psid=123459413197956647718764719
合租,天竺,天竺新村,【合租】天竺 天竺新村 3室次卧,1200,http://bj.58.com/pinpaigongyu/30403579894188x.shtml?psid=179361430197956647788392239
合租,天竺,翠竹新村,【合租】天竺 翠竹新村 4室次卧,1600,http://bj.58.com/pinpaigongyu/30403647075781x.shtml?psid=179361430197956647788392239
整租,东关,新华小区,【整租】东关 新华小区 3室1厅,1790,http://bj.58.com/pinpaigongyu/31950224031791x.shtml?psid=179361430197956647788392239
整租,潘家园,双龙南里小区,【整租】潘家园 双龙南里小区 1室0厅,4880,http://bj.58.com/pinpaigongyu/31961379163973x.shtml?psid=179361430197956647788392239
合租,海淀周边,安河家园,【合租】海淀周边 安河家园 3室主卧,1500,http://bj.58.com/pinpaigongyu/32026438519868x.shtml?psid=179361430197956647788392239
整租,朝阳公园,朝阳公园西里(北,【整租】朝阳公园 朝阳公园西里(北 1室1厅,5360,http://bj.58.com/pinpaigongyu/31715611193398x.shtml?psid=179361430197956647788392239
整租,劲松,劲松三区,【整租】劲松 劲松三区 1室1厅,3700,http://bj.58.com/pinpaigongyu/32002451145131x.shtml?psid=179361430197956647788392239
整租,五棵松,【整租】五棵松,【整租】五棵松 乐乎城市青年社区 1室1厅,2850,http://bj.58.com/pinpaigongyu/31774154232371x.shtml?psid=179361430197956647788392239
整租,十里河,【整租】十里河,【整租】十里河 乐乎公寓 1室1厅,3500,http://bj.58.com/pinpaigongyu/31908559825088x.shtml?psid=179361430197956647788392239
整租,来广营,望京店乐乎城市青,【整租】来广营 望京店乐乎城市青 1室1厅,3399,http://bj.58.com/pinpaigongyu/31583400397392x.shtml?psid=179361430197956647788392239
合租,西坝河,光熙家园,【合租】西坝河 光熙家园 2室次卧,4380,http://bj.58.com/pinpaigongyu/31394787923501x.shtml?psid=179361430197956647788392239
整租,乐乎公寓,欢乐谷,【整租】乐乎公寓 欢乐谷 五方桥店,2450-2700,http://bj.58.com/pinpaigongyu/31497186645699x.shtml?psid=179361430197956647788392239
合租,建国门,灵通观,【合租】建国门 灵通观 3室主卧,3280,http://bj.58.com/pinpaigongyu/31751903741748x.shtml?psid=179361430197956647788392239
合租,北关,永顺南街136号,【合租】北关 永顺南街136号 3室主卧,1680,http://bj.58.com/pinpaigongyu/31394141855533x.shtml?psid=179361430197956647788392239
合租,八里庄,东恒时代(二期),【合租】八里庄 东恒时代(二期) 3室主卧,3160,http://bj.58.com/pinpaigongyu/31394885989192x.shtml?psid=179361430197956647788392239
整租,乐乎公寓,五棵松,【整租】乐乎公寓 五棵松 五棵松门店,2949-3399,http://bj.58.com/pinpaigongyu/31497208766646x.shtml?psid=179361430197956647788392239
合租,东关,新华小区,【合租】东关 新华小区 3室主卧,1590,http://bj.58.com/pinpaigongyu/31373907832618x.shtml?psid=179361430197956647788392239
合租,西坝河,光熙家园,【合租】西坝河 光熙家园 3室主卧,4520,http://bj.58.com/pinpaigongyu/31683789620777x.shtml?psid=179361430197956647788392239
合租,朝青板块,雅成一里,【合租】朝青板块 雅成一里 3室主卧,3260,http://bj.58.com/pinpaigongyu/31637521239374x.shtml?psid=179361430197956647788392239
合租,建国门,灵通观,【合租】建国门 灵通观 3室主卧,3320,http://bj.58.com/pinpaigongyu/31751913986618x.shtml?psid=179361430197956647788392239
整租,酒仙桥,冠寓,【整租】酒仙桥 冠寓 1室0厅,4750,http://bj.58.com/pinpaigongyu/31914209614906x.shtml?psid=129846480197956647897396514
整租,欢乐谷,【整租】欢乐谷,【整租】欢乐谷 乐乎城市青年社区 1室1厅,2450,http://bj.58.com/pinpaigongyu/31814639021358x.shtml?psid=129846480197956647897396514
合租,孙河,康营家园14期,【合租】孙河 康营家园14期 2室主卧,2080,http://bj.58.com/pinpaigongyu/31508645972937x.shtml?psid=129846480197956647897396514
整租,安贞,健翔大厦,【整租】安贞 健翔大厦 1室0厅,5800,http://bj.58.com/pinpaigongyu/30720934006467x.shtml?psid=129846480197956647897396514
合租,望京,康营家园15期,【合租】望京 康营家园15期 3室次卧,2280,http://bj.58.com/pinpaigongyu/31416717302472x.shtml?psid=129846480197956647897396514
整租,十里河,【整租】十里河,【整租】十里河 乐乎公寓 佰汇店 1室1厅,3500,http://bj.58.com/pinpaigongyu/31908461534537x.shtml?psid=129846480197956647897396514
整租,高碑店,【整租】高碑店,【整租】高碑店 尚帝佳公寓 1室0厅,2000,http://bj.58.com/pinpaigongyu/31494132338123x.shtml?psid=129846480197956647897396514
整租,角门,公益西桥乐乎城市,【整租】角门 公益西桥乐乎城市 1室1厅,3100,http://bj.58.com/pinpaigongyu/31836579280203x.shtml?psid=129846480197956647897396514
合租,后沙峪,蓝庭苑,【合租】后沙峪 蓝庭苑 3室主卧,2800,http://bj.58.com/pinpaigongyu/31697090012737x.shtml?psid=129846480197956647897396514
整租,双井,【整租】双井,【整租】双井 劲松条玛公寓 1室1厅,3700,http://bj.58.com/pinpaigongyu/31959128703299x.shtml?psid=129846480197956647897396514
合租,常营,连心园,【合租】常营 连心园 3室主卧,2820,http://bj.58.com/pinpaigongyu/31759605545664x.shtml?psid=129846480197956647897396514
整租,乐乎公寓,科技园区,【整租】乐乎公寓 科技园区 花乡店,2299-3199,http://bj.58.com/pinpaigongyu/31707333551414x.shtml?psid=129846480197956647897396514
合租,东大桥,农丰里,【合租】东大桥 农丰里 3室主卧,3950,http://bj.58.com/pinpaigongyu/31593328922043x.shtml?psid=129846480197956647897396514
整租,CBD,首创禧瑞都,【整租】CBD 首创禧瑞都 1室2厅,17000,http://bj.58.com/pinpaigongyu/31704615868233x.shtml?psid=129846480197956647897396514
合租,八里庄,东恒时代(三期),【合租】八里庄 东恒时代(三期) 2室次卧,3620,http://bj.58.com/pinpaigongyu/31394533412916x.shtml?psid=129846480197956647897396514
整租,乐乎公寓,科技园区,【整租】乐乎公寓 科技园区 总部基地店,2000-2200,http://bj.58.com/pinpaigongyu/31549355417141x.shtml?psid=129846480197956647897396514
合租,八里庄,东恒时代(三期),【合租】八里庄 东恒时代(三期) 3室主卧,4060,http://bj.58.com/pinpaigongyu/31615120739520x.shtml?psid=129846480197956647897396514
合租,红庙,延静里小区,【合租】红庙 延静里小区 3室主卧,3160,http://bj.58.com/pinpaigongyu/31615500118734x.shtml?psid=129846480197956647897396514
合租,成寿寺,中海城圣朝菲,【合租】成寿寺 中海城圣朝菲 3室次卧,2680,http://bj.58.com/pinpaigongyu/31648941390538x.shtml?psid=129846480197956647897396514
合租,八里桥,西马庄园,【合租】八里桥 西马庄园 4室主卧,1860,http://bj.58.com/pinpaigongyu/31186702416458x.shtml?psid=129846480197956647897396514
合租,后沙峪,蓝庭苑,【合租】后沙峪 蓝庭苑 3室主卧,2800,http://bj.58.com/pinpaigongyu/31697090012737x.shtml?psid=157119714197956647990135039
整租,双井,【整租】双井,【整租】双井 劲松条玛公寓 1室1厅,3700,http://bj.58.com/pinpaigongyu/31959128703299x.shtml?psid=157119714197956647990135039
整租,十里河,【整租】十里河,【整租】十里河 乐乎城市青年社区 1室1厅,3300,http://bj.58.com/pinpaigongyu/31562338288079x.shtml?psid=157119714197956647990135039
整租,沙河,北街家园八区,【整租】沙河 北街家园八区 3室1厅,4000,http://bj.58.com/pinpaigongyu/31263792556360x.shtml?psid=157119714197956647990135039
合租,后沙峪,蓝庭苑,【合租】后沙峪 蓝庭苑 3室主卧,2000,http://bj.58.com/pinpaigongyu/31697166160061x.shtml?psid=157119714197956647990135039
整租,沙河,恒大城5号院,【整租】沙河 恒大城5号院 2室1厅,3300,http://bj.58.com/pinpaigongyu/32035662671034x.shtml?psid=157119714197956647990135039
整租,孙河,康营家园15期,【整租】孙河 康营家园15期 2室1厅,5000,http://bj.58.com/pinpaigongyu/31582987346233x.shtml?psid=157119714197956647990135039
整租,高米店,金星桥乐乎城市青,【整租】高米店 金星桥乐乎城市青 1室1厅,2200,http://bj.58.com/pinpaigongyu/31660477375693x.shtml?psid=157119714197956647990135039
整租,十里河,【整租】十里河,【整租】十里河 乐乎城市青年社区 1室1厅,3359,http://bj.58.com/pinpaigongyu/31442114512076x.shtml?psid=157119714197956647990135039
整租,十里河,【整租】十里河,【整租】十里河 乐乎城市青年社区 1室1厅,3600,http://bj.58.com/pinpaigongyu/31418890357948x.shtml?psid=157119714197956647990135039
合租,四惠,东恒时代(二期),【合租】四惠 东恒时代(二期) 4室主卧,3880,http://bj.58.com/pinpaigongyu/31119665281709x.shtml?psid=157119714197956647990135039
整租,乐乎公寓,十里河,【整租】乐乎公寓 十里河 十里河美联居,3800-5300,http://bj.58.com/pinpaigongyu/31497078509489x.shtml?psid=157119714197956647990135039
合租,朝青板块,华纺易城,【合租】朝青板块 华纺易城 3室主卧,3520,http://bj.58.com/pinpaigongyu/31372937517481x.shtml?psid=157119714197956647990135039
合租,朝青板块,华纺易城,【合租】朝青板块 华纺易城 3室主卧,3570,http://bj.58.com/pinpaigongyu/31372966091590x.shtml?psid=157119714197956647990135039
合租,劲松,建工家园,【合租】劲松 建工家园 3室主卧,2980,http://bj.58.com/pinpaigongyu/31751816512681x.shtml?psid=157119714197956647990135039
整租,乐乎公寓,亦庄东区,【整租】乐乎公寓 亦庄东区 次渠店,2000-2400,http://bj.58.com/pinpaigongyu/31508398855758x.shtml?psid=157119714197956647990135039
合租,双井,百环家园,【合租】双井 百环家园 4室主卧,3880,http://bj.58.com/pinpaigongyu/31562117563306x.shtml?psid=157119714197956647990135039
合租,潘家园,百环花园,【合租】潘家园 百环花园 3室主卧,3380,http://bj.58.com/pinpaigongyu/31164956231085x.shtml?psid=157119714197956647990135039
合租,建国门,灵通观,【合租】建国门 灵通观 3室次卧,3080,http://bj.58.com/pinpaigongyu/31164856802752x.shtml?psid=157119714197956647990135039
合租,龙泽,融泽嘉园一号院,【合租】龙泽 融泽嘉园一号院 3室主卧,2080,http://bj.58.com/pinpaigongyu/31949619531704x.shtml?psid=157119714197956647990135039
整租,十里河,【整租】十里河,【整租】十里河 乐乎城市青年社区 1室1厅,3359,http://bj.58.com/pinpaigongyu/31442114512076x.shtml?psid=174915113197956648047679435
整租,十里河,【整租】十里河,【整租】十里河 乐乎城市青年社区 1室1厅,3600,http://bj.58.com/pinpaigongyu/31418890357948x.shtml?psid=174915113197956648047679435
整租,酒仙桥,酒仙桥三街坊,【整租】酒仙桥 酒仙桥三街坊 1室1厅,5600,http://bj.58.com/pinpaigongyu/31859032786256x.shtml?psid=174915113197956648047679435
整租,沙河,保利罗兰香谷,【整租】沙河 保利罗兰香谷 2室1厅,3400,http://bj.58.com/pinpaigongyu/32035721673514x.shtml?psid=174915113197956648047679435
整租,新华大街,万达广场,【整租】新华大街 万达广场 1室1厅,1980,http://bj.58.com/pinpaigongyu/31993771193531x.shtml?psid=174915113197956648047679435
整租,望京,方恒国际,【整租】望京 方恒国际 1室1厅,9500,http://bj.58.com/pinpaigongyu/31552394889033x.shtml?psid=174915113197956648047679435
合租,回龙观,龙锦苑四区,【合租】回龙观 龙锦苑四区 3室次卧,1760,http://bj.58.com/pinpaigongyu/31738383165613x.shtml?psid=174915113197956648047679435
整租,西北旺,百旺茉莉园(一期,【整租】西北旺 百旺茉莉园(一期 3室1厅,1500,http://bj.58.com/pinpaigongyu/32025079403967x.shtml?psid=174915113197956648047679435
整租,十里河,【整租】十里河,【整租】十里河 乐乎青年社区 1室1厅,3499,http://bj.58.com/pinpaigongyu/31438586220493x.shtml?psid=174915113197956648047679435
整租,西红门,【整租】西红门,【整租】西红门 乐乎城市青年社区 1室1厅,3290,http://bj.58.com/pinpaigongyu/31542167838025x.shtml?psid=174915113197956648047679435
合租,龙泽,融泽嘉园一号院,【合租】龙泽 融泽嘉园一号院 3室主卧,2080,http://bj.58.com/pinpaigongyu/31950647718203x.shtml?psid=174915113197956648047679435
整租,乐乎公寓,亦庄东区,【整租】乐乎公寓 亦庄东区 次渠店,1700-2400,http://bj.58.com/pinpaigongyu/31552541798701x.shtml?psid=174915113197956648047679435
整租,三里屯,三里屯SOHO公,【整租】三里屯 三里屯SOHO公 2室2厅,22000,http://bj.58.com/pinpaigongyu/31718651659059x.shtml?psid=174915113197956648047679435
合租,龙泽,融泽嘉园一号院,【合租】龙泽 融泽嘉园一号院 3室次卧,1980,http://bj.58.com/pinpaigongyu/31950662257962x.shtml?psid=174915113197956648047679435
合租,双桥,远洋一方润园西北,【合租】双桥 远洋一方润园西北 3室主卧,2370,http://bj.58.com/pinpaigongyu/31273808092333x.shtml?psid=174915113197956648047679435
整租,乐乎公寓,通州北苑,【整租】乐乎公寓 通州北苑 通州北苑店,2200-2600,http://bj.58.com/pinpaigongyu/31497280339266x.shtml?psid=174915113197956648047679435
合租,朝青板块,雅成一里,【合租】朝青板块 雅成一里 3室主卧,3690,http://bj.58.com/pinpaigongyu/31373081506250x.shtml?psid=174915113197956648047679435
合租,西坝河,光熙家园,【合租】西坝河 光熙家园 3室主卧,3590,http://bj.58.com/pinpaigongyu/31614991522497x.shtml?psid=174915113197956648047679435
合租,双井,百环家园,【合租】双井 百环家园 4室主卧,4090,http://bj.58.com/pinpaigongyu/31273842729540x.shtml?psid=174915113197956648047679435
合租,十里堡,十里堡东里,【合租】十里堡 十里堡东里 3室主卧,2850,http://bj.58.com/pinpaigongyu/31616564171951x.shtml?psid=174915113197956648047679435
整租,百子湾,【整租】百子湾,【整租】百子湾 尚帝佳公寓 精 1室0厅,2400,http://bj.58.com/pinpaigongyu/31494423610179x.shtml?psid=192351135197956648108088379
整租,双井,【整租】双井,【整租】双井 乐乎城市青年社区 1室1厅,3500,http://bj.58.com/pinpaigongyu/32035922816431x.shtml?psid=192351135197956648108088379
整租,世界公园,【整租】世界公园,【整租】世界公园 乐乎城市青年社区 1室1厅,2000,http://bj.58.com/pinpaigongyu/31881289658540x.shtml?psid=192351135197956648108088379
整租,东直门,东直门外大街30,【整租】东直门 东直门外大街30 1室0厅,4500,http://bj.58.com/pinpaigongyu/32028082616773x.shtml?psid=192351135197956648108088379
合租,朝阳周边,京旺家园七区,【合租】朝阳周边 京旺家园七区 3室主卧,2180,http://bj.58.com/pinpaigongyu/30645971885753x.shtml?psid=192351135197956648108088379
整租,次渠,次渠乐乎城市青年,【整租】次渠 次渠乐乎城市青年 1室1厅,1800,http://bj.58.com/pinpaigongyu/32025582479552x.shtml?psid=192351135197956648108088379
合租,三元桥,康营家园25期,【合租】三元桥 康营家园25期 2室次卧,1600,http://bj.58.com/pinpaigongyu/31949166097209x.shtml?psid=192351135197956648108088379
合租,海淀周边,安河家园,【合租】海淀周边 安河家园 2室次卧,1300,http://bj.58.com/pinpaigongyu/31731315746609x.shtml?psid=192351135197956648108088379
整租,五棵松,【整租】五棵松,【整租】五棵松 乐乎城市青年社区 1室1厅,2850,http://bj.58.com/pinpaigongyu/31784927597610x.shtml?psid=192351135197956648108088379
合租,定福庄,定福家园北里,【合租】定福庄 定福家园北里 3室主卧,2500,http://bj.58.com/pinpaigongyu/31993409227600x.shtml?psid=192351135197956648108088379
合租,八里庄,八里庄南里小区,【合租】八里庄 八里庄南里小区 3室主卧,2870,http://bj.58.com/pinpaigongyu/31615770606772x.shtml?psid=192351135197956648108088379
整租,乐乎公寓,四惠,【整租】乐乎公寓 四惠 传媒大学店,2699-2899,http://bj.58.com/pinpaigongyu/31497257187912x.shtml?psid=192351135197956648108088379
合租,工体,中纺里,【合租】工体 中纺里 3室主卧,3540,http://bj.58.com/pinpaigongyu/31593704916664x.shtml?psid=192351135197956648108088379
合租,黄村,佟家园小区,【合租】黄村 佟家园小区 3室次卧,1280,http://bj.58.com/pinpaigongyu/31615348669638x.shtml?psid=192351135197956648108088379
合租,朝青板块,雅成一里,【合租】朝青板块 雅成一里 3室主卧,2690,http://bj.58.com/pinpaigongyu/31450435785150x.shtml?psid=192351135197956648108088379
整租,乐乎公寓,十里河,【整租】乐乎公寓 十里河 十里河美联居,3400-5400,http://bj.58.com/pinpaigongyu/31508476858824x.shtml?psid=192351135197956648108088379
合租,西八里庄,八里庄北里,【合租】西八里庄 八里庄北里 3室主卧,2970,http://bj.58.com/pinpaigongyu/31615821774511x.shtml?psid=192351135197956648108088379
整租,团结湖,富力爱丁堡公馆,【整租】团结湖 富力爱丁堡公馆 1室2厅,16000,http://bj.58.com/pinpaigongyu/31482898950717x.shtml?psid=192351135197956648108088379
合租,朝青板块,英郡,【合租】朝青板块 英郡 3室主卧,2680,http://bj.58.com/pinpaigongyu/31682236311488x.shtml?psid=192351135197956648108088379
合租,三里屯,核桃园北里,【合租】三里屯 核桃园北里 3室主卧,3620,http://bj.58.com/pinpaigongyu/31593516733253x.shtml?psid=192351135197956648108088379
合租,定福庄,定福家园北里,【合租】定福庄 定福家园北里 3室主卧,2500,http://bj.58.com/pinpaigongyu/31993409227600x.shtml?psid=173783568197956648171722477
整租,沙河,兆丰家园西区,【整租】沙河 兆丰家园西区 2室1厅,3200,http://bj.58.com/pinpaigongyu/31825068579006x.shtml?psid=173783568197956648171722477
整租,十里河,十里河乐乎城市青,【整租】十里河 十里河乐乎城市青 1室1厅,3500,http://bj.58.com/pinpaigongyu/32024708577203x.shtml?psid=173783568197956648171722477
整租,通州北苑,通州北苑乐乎城市,【整租】通州北苑 通州北苑乐乎城市 1室1厅,2300,http://bj.58.com/pinpaigongyu/31471923126339x.shtml?psid=173783568197956648171722477
合租,四季青,和泓四季,【合租】四季青 和泓四季 3室次卧,2300,http://bj.58.com/pinpaigongyu/31939200974020x.shtml?psid=173783568197956648171722477
合租,永定门,华龙美晟,【合租】永定门 华龙美晟 3室次卧,3030,http://bj.58.com/pinpaigongyu/32025184004037x.shtml?psid=173783568197956648171722477
合租,定福庄,定福家园北里,【合租】定福庄 定福家园北里 4室主卧,2200,http://bj.58.com/pinpaigongyu/31881857766096x.shtml?psid=173783568197956648171722477
合租,北京大学,安河家园,【合租】北京大学 安河家园 2室主卧,1400,http://bj.58.com/pinpaigongyu/31714740594892x.shtml?psid=173783568197956648171722477
整租,总部基地,【整租】总部基地,【整租】总部基地 乐乎城市青年社区 1室1厅,2000,http://bj.58.com/pinpaigongyu/31814816850504x.shtml?psid=173783568197956648171722477
合租,海淀周边,安河家园,【合租】海淀周边 安河家园 3室主卧,1650,http://bj.58.com/pinpaigongyu/32036293888317x.shtml?psid=173783568197956648171722477
合租,常营,保利嘉园,【合租】常营 保利嘉园 3室主卧,2710,http://bj.58.com/pinpaigongyu/31638568514870x.shtml?psid=173783568197956648171722477
整租,乐乎公寓,十里河,【整租】乐乎公寓 十里河 十里河百汇,3600-4500,http://bj.58.com/pinpaigongyu/31497064421033x.shtml?psid=173783568197956648171722477
合租,潘家园,百环花园,【合租】潘家园 百环花园 3室主卧,3380,http://bj.58.com/pinpaigongyu/31760026559934x.shtml?psid=173783568197956648171722477
合租,四惠,东恒时代(二期),【合租】四惠 东恒时代(二期) 4室主卧,3580,http://bj.58.com/pinpaigongyu/31273753775435x.shtml?psid=173783568197956648171722477
合租,劲松,建工家园,【合租】劲松 建工家园 3室主卧,3050,http://bj.58.com/pinpaigongyu/31751825313839x.shtml?psid=173783568197956648171722477
整租,乐乎公寓,科技园区,【整租】乐乎公寓 科技园区 花乡店,2700-3100,http://bj.58.com/pinpaigongyu/31497059678274x.shtml?psid=173783568197956648171722477
合租,垡头,世纪东方嘉园(南,【合租】垡头 世纪东方嘉园(南 3室主卧,2620,http://bj.58.com/pinpaigongyu/31505110036171x.shtml?psid=173783568197956648171722477
合租,潘家园,百环花园,【合租】潘家园 百环花园 3室主卧,3380,http://bj.58.com/pinpaigongyu/31273609439407x.shtml?psid=173783568197956648171722477
合租,潘家园,华威西里,【合租】潘家园 华威西里 4室主卧,2860,http://bj.58.com/pinpaigongyu/31752277525581x.shtml?psid=173783568197956648171722477
合租,工体,中纺里,【合租】工体 中纺里 3室主卧,2650,http://bj.58.com/pinpaigongyu/31593702052294x.shtml?psid=173783568197956648171722477
整租,金融街,【整租】金融街,【整租】金融街 乐乎城市青年社区 1室1厅,4680,http://bj.58.com/pinpaigongyu/31976590918345x.shtml?psid=149367602197956648232344900
整租,丽泽桥,乐乎社区,【整租】丽泽桥 乐乎社区 1室1厅,2100,http://bj.58.com/pinpaigongyu/32036550660424x.shtml?psid=149367602197956648232344900
合租,西北旺,安河家园,【合租】西北旺 安河家园 3室主卧,1500,http://bj.58.com/pinpaigongyu/31994026847422x.shtml?psid=149367602197956648232344900
整租,望京,香江北岸,【整租】望京 香江北岸 1室1厅,3500,http://bj.58.com/pinpaigongyu/31298592235086x.shtml?psid=149367602197956648232344900
合租,孙河,康营家园17期,【合租】孙河 康营家园17期 3室主卧,1800,http://bj.58.com/pinpaigongyu/31505948765762x.shtml?psid=149367602197956648232344900
整租,欢乐谷,【整租】欢乐谷,【整租】欢乐谷 乐乎城市青年社区 1室1厅,2450,http://bj.58.com/pinpaigongyu/31814755855930x.shtml?psid=149367602197956648232344900
整租,丽泽桥,乐乎社区,【整租】丽泽桥 乐乎社区 1室1厅,2000,http://bj.58.com/pinpaigongyu/32036107356478x.shtml?psid=149367602197956648232344900
整租,青塔,【整租】青塔,【整租】青塔 乐乎城市青年社区 1室1厅,3000,http://bj.58.com/pinpaigongyu/31472122713928x.shtml?psid=149367602197956648232344900
整租,通州北苑,【整租】通州北苑,【整租】通州北苑 乐乎城市青年社区 1室1厅,2300,http://bj.58.com/pinpaigongyu/31681809190828x.shtml?psid=149367602197956648232344900
整租,定福庄,传媒大学乐乎城市,【整租】定福庄 传媒大学乐乎城市 1室1厅,2600,http://bj.58.com/pinpaigongyu/31958498396089x.shtml?psid=149367602197956648232344900
合租,潘家园,弘善家园,【合租】潘家园 弘善家园 3室次卧,2280,http://bj.58.com/pinpaigongyu/31562129057216x.shtml?psid=149367602197956648232344900
